"Time","Source","Destination","Protocol","Length","Type","Source_Port","Desc_Port","Time_shift","Stream_index","InterfaceId","Time_from_previous","Flags","FlagsTCP","Attack"
"440.355414","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.001050000","0x0000","11x0","1"
"440.361033","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.005619000","0x0000","11x0","1"
"441.339895","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.978862000","0x0000","11x0","1"
"441.348598","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008703000","0x0000","11x0","1"
"441.348817","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000219000","0x0000","11x0","1"
"441.352819","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.004002000","0x0000","11x0","1"
"441.353022","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000203000","0x0000","11x0","1"
"442.340797","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.105325000","0x0000","11x0","1"
"442.349153","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008356000","0x0000","11x0","1"
"442.349446","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000293000","0x0000","11x0","1"
"442.352643","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.003197000","0x0000","11x0","1"
"442.355752","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.003109000","0x0000","11x0","1"
